id,purpose,postCode,regionCode,dti,delinquency_2s,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,CreditLine
27472,10,51.0,13,4.1,1,725,729,15,0,0.0,11296,13.8,20,1,0,3480
27473,0,412.0,13,19.95,0,730,734,22,0,0.0,33012,26.9,32,0,0,9960
27474,0,743.0,11,16.88,0,705,709,10,0,0.0,16115,75.7,25,0,0,5520
27475,0,321.0,1,24.18,0,730,734,27,0,0.0,19197,25.7,55,0,0,7200
27476,9,2.0,2,36.76,0,660,664,6,0,0.0,8145,79.1,22,0,1,5100
27477,0,25.0,13,23.87,0,710,714,12,0,0.0,27985,52.0,16,0,0,6000
27478,0,149.0,22,8.5,0,770,774,12,0,0.0,3312,20.8,17,0,0,4710
27479,2,471.0,42,17.92,3,670,674,7,0,0.0,653,25.1,27,0,0,8400
27480,0,219.0,21,32.72,0,660,664,12,0,0.0,14852,66.0,15,0,0,5400
27481,4,122.0,9,28.09,0,660,664,14,0,0.0,39584,92.5,24,0,0,4680
27482,0,152.0,14,17.26,0,660,664,8,0,0.0,16683,76.5,9,1,0,1530
27483,0,480.0,8,34.74,0,690,694,8,0,0.0,15259,72.0,15,0,0,10020
27484,6,19.0,14,35.14,0,730,734,17,0,0.0,15035,28.3,28,0,1,3840
27485,0,152.0,14,8.08,0,730,734,14,0,0.0,16600,35.9,31,1,0,5340
27486,0,4.0,3,10.48,0,785,789,17,0,0.0,30382,26.2,42,1,0,8820
27487,0,115.0,8,19.83,8,700,704,23,1,0.0,5793,17.3,44,0,0,7230
27488,4,212.0,7,14.26,0,785,789,8,0,0.0,7715,26.8,19,0,0,4560
27489,4,223.0,12,33.2,0,660,664,16,0,0.0,10118,59.2,21,0,0,5490
27490,2,297.0,18,31.01,0,765,769,9,0,0.0,2644,7.7,22,1,0,12540
27491,0,115.0,8,20.93,0,740,744,11,0,0.0,13296,23.2,40,0,0,6150
27492,0,63.0,14,12.35,0,695,699,6,1,1.0,8818,95.8,11,0,0,5850
27493,4,495.0,14,19.37,1,665,669,33,0,0.0,15714,31.6,43,0,0,5520
27494,4,277.0,8,24.7,0,675,679,16,0,0.0,15403,91.0,16,0,0,3810
27495,0,409.0,11,30.52,0,690,694,9,1,1.0,5939,64.0,24,1,0,7470
27496,5,32.0,21,14.23,0,675,679,13,0,0.0,10691,91.0,22,1,0,3150
27497,2,347.0,14,4.61,0,665,669,2,0,0.0,695,27.8,9,0,0,1950
27498,4,519.0,9,12.86,0,725,729,7,0,0.0,5655,43.8,15,1,0,5340
27499,3,227.0,35,14.64,1,670,674,10,0,0.0,4451,87.3,19,1,0,3690
27500,0,31.0,2,16.44,0,665,669,16,0,0.0,10802,30.6,47,1,0,6090
27501,3,63.0,14,7.19,0,665,669,5,0,0.0,6240,77.0,5,1,0,1920
27502,4,112.0,23,15.13,0,785,789,17,0,0.0,0,0.0,20,0,0,2160
27503,0,307.0,14,8.37,0,680,684,10,0,0.0,9106,49.0,28,1,0,3780
27504,7,468.0,0,11.26,0,680,684,10,0,0.0,27033,89.5,45,0,0,8520
27505,0,296.0,5,27.32,2,660,664,17,0,0.0,6623,80.8,33,0,0,4740
27506,0,90.0,21,11.87,0,700,704,9,0,0.0,38378,57.8,21,0,0,10020
27507,0,104.0,23,16.88,0,660,664,7,0,0.0,12799,63.7,9,1,0,2220
27508,0,629.0,20,33.34,0,675,679,11,0,0.0,5044,75.3,16,0,0,2220
27509,4,797.0,14,13.63,0,670,674,8,1,1.0,10828,54.4,19,0,0,4170
27510,0,143.0,8,4.34,0,660,664,7,0,0.0,4692,26.7,7,0,0,1350
27511,0,539.0,42,20.28,1,685,689,8,0,0.0,24936,106.6,32,0,0,5220
27512,8,120.0,21,19.72,0,680,684,9,0,0.0,12364,50.3,17,0,0,5520
27513,4,434.0,2,16.13,0,710,714,14,0,0.0,34502,52.8,32,0,0,8970
27514,0,5.0,4,18.88,0,720,724,8,2,2.0,2816,22.5,15,0,0,9450
27515,0,565.0,14,29.01,0,710,714,7,0,0.0,3501,40.0,23,1,0,7110
27516,0,263.0,0,23.12,0,695,699,20,0,0.0,23408,74.3,32,0,0,3600
27517,0,276.0,20,31.23,0,685,689,4,0,0.0,14139,101.0,9,0,0,4230
27518,0,259.0,19,22.16,2,680,684,11,1,1.0,2494,18.6,28,1,0,11700
27519,5,639.0,37,14.73,0,765,769,8,0,0.0,2130,12.3,17,1,0,3420
27520,0,49.0,12,15.73,1,660,664,20,1,1.0,13900,55.4,44,0,0,5760
27521,0,386.0,19,24.96,0,745,749,21,0,0.0,18920,31.3,42,0,0,6390
27522,0,338.0,4,14.97,3,660,664,11,0,0.0,17295,71.8,15,1,0,5730
27523,6,408.0,14,13.06,0,705,709,11,0,0.0,2911,16.1,14,0,0,2790
27524,0,171.0,8,20.65,0,665,669,6,1,0.0,7710,62.7,19,0,0,4260
27525,2,245.0,26,3.65,1,670,674,10,0,0.0,2670,11.7,17,1,0,8070
27526,0,403.0,38,0.0,0,765,769,4,0,0.0,0,0.0,14,0,1,5670
27527,0,340.0,14,17.38,0,670,674,12,1,1.0,5853,36.0,36,1,0,4560
27528,0,550.0,8,11.2,0,695,699,15,0,0.0,22792,76.5,32,0,0,13110
27529,0,115.0,8,26.49,0,670,674,13,1,1.0,7370,57.6,23,1,0,4500
27530,0,143.0,8,25.19,0,715,719,11,0,0.0,18322,63.2,18,1,0,3600
27531,0,785.0,38,35.1,0,715,719,11,1,0.0,10290,45.9,22,0,0,4770
27532,4,265.0,7,17.38,0,770,774,11,0,0.0,18968,32.0,27,0,0,8370
27533,1,224.0,3,11.12,0,675,679,11,0,0.0,12153,43.6,14,1,0,7170
27534,0,103.0,36,24.32,0,685,689,7,0,0.0,2790,41.6,27,0,0,5820
27535,0,812.0,14,8.67,0,695,699,7,0,0.0,3492,72.8,33,0,0,3750
27536,4,643.0,45,13.24,0,715,719,9,0,0.0,16295,73.4,14,0,0,3750
27537,4,210.0,43,11.47,0,710,714,10,0,0.0,26398,44.9,41,1,0,10770
27538,0,108.0,21,16.5,0,665,669,20,1,1.0,22043,40.0,27,0,0,6960
27539,0,91.0,7,27.4,0,755,759,13,0,0.0,7409,20.1,45,0,0,3600
27540,0,697.0,39,22.68,0,695,699,14,0,0.0,22307,78.8,36,1,0,6450
27541,3,693.0,19,11.64,1,695,699,18,0,0.0,9873,37.7,51,1,0,5670
27542,5,369.0,21,7.22,0,755,759,4,0,0.0,3095,25.2,7,1,0,2340
27543,0,555.0,37,23.16,0,755,759,11,0,0.0,17753,47.2,36,0,0,5280
27544,2,361.0,8,29.17,1,660,664,12,0,0.0,2940,77.4,32,0,0,8130
27545,4,334.0,0,27.79,0,665,669,11,1,1.0,11454,64.7,16,1,0,4530
27546,0,167.0,8,9.85,0,730,734,12,0,0.0,23605,42.8,23,1,0,5100
27547,0,238.0,22,16.59,0,680,684,12,0,0.0,33428,73.3,22,1,0,5370
27548,0,663.0,0,22.03,0,700,704,8,0,0.0,3280,33.5,12,0,0,1350
27549,0,54.0,28,21.37,3,675,679,14,0,0.0,2474,20.4,28,0,0,4110
27550,0,243.0,13,15.81,0,690,694,7,1,1.0,4128,62.5,15,1,0,3840
27551,0,166.0,8,24.35,0,660,664,8,0,0.0,5720,79.4,16,1,0,1890
27552,5,361.0,8,24.62,0,675,679,10,0,0.0,3048,38.6,37,1,0,3750
27553,4,136.0,8,16.1,0,675,679,7,1,1.0,10772,57.3,13,0,0,5490
27554,0,221.0,8,20.36,0,665,669,12,0,0.0,7913,53.5,25,1,0,4080
27555,4,88.0,32,13.44,0,675,679,17,0,0.0,20004,79.1,48,0,0,4290
27556,0,599.0,13,12.03,2,680,684,14,0,0.0,21007,32.1,35,1,0,7560
27557,0,526.0,20,13.73,0,705,709,9,0,0.0,6536,66.7,16,1,0,7380
27558,4,33.0,22,20.43,0,665,669,9,0,0.0,17274,78.9,16,0,0,4410
27559,0,1.0,1,10.65,0,670,674,22,2,1.0,5553,38.0,43,0,0,4170
27560,0,399.0,37,6.09,1,685,689,11,0,0.0,6350,27.6,14,0,0,3210
27561,0,86.0,35,17.84,0,710,714,8,0,0.0,8436,42.6,11,0,0,2880
27562,4,325.0,30,15.73,0,750,754,15,0,0.0,44612,51.9,28,1,0,13650
27563,0,45.0,21,23.5,0,670,674,12,0,0.0,7379,55.1,42,1,0,4290
27564,4,249.0,36,10.22,0,700,704,9,0,0.0,9220,24.1,22,1,0,11490
27565,0,72.0,10,16.68,0,780,784,15,0,0.0,7920,20.7,18,0,0,3480
27566,4,446.0,36,28.94,0,700,704,10,0,0.0,61868,89.7,19,1,0,9870
27567,0,528.0,22,5.11,0,785,789,8,0,0.0,28797,29.4,19,0,0,12360
27568,0,259.0,19,28.22,0,675,679,7,1,1.0,5927,76.0,28,1,0,6180
27569,0,200.0,22,22.42,0,705,709,16,0,0.0,32049,40.6,17,0,0,1260
27570,0,309.0,30,17.82,0,750,754,11,0,0.0,24883,73.6,23,1,0,8310
27571,4,17.0,13,8.4,0,660,664,17,1,1.0,5003,9.6,37,0,0,5640
27572,0,628.0,24,9.85,0,680,684,10,0,0.0,7676,39.8,21,0,0,4740
27573,0,512.0,21,36.05,0,690,694,14,0,0.0,10888,60.2,16,1,0,2430
27574,4,361.0,8,7.54,0,740,744,4,0,0.0,5803,49.6,4,0,0,1950
27575,0,619.0,11,10.09,0,660,664,14,0,0.0,12507,53.4,27,0,0,4020
27576,4,54.0,28,25.6,0,700,704,9,0,0.0,12662,70.0,16,1,0,9030
27577,0,707.0,11,3.46,0,680,684,9,0,0.0,14801,51.2,24,0,0,6870
27578,4,32.0,21,7.88,0,670,674,7,1,1.0,8624,73.7,17,0,0,6300
27579,0,597.0,11,16.31,1,685,689,8,0,0.0,980,3.1,16,0,0,5970
27580,4,166.0,8,11.02,1,730,734,13,0,0.0,15398,49.2,37,0,0,4740
27581,0,31.0,2,21.06,0,675,679,9,0,0.0,8501,65.4,41,0,0,4050
27582,4,392.0,32,11.04,2,665,669,8,1,0.0,5328,41.6,31,0,0,5130
27583,0,221.0,8,15.99,0,750,754,22,0,0.0,11494,15.2,38,0,0,4560
27584,0,141.0,13,25.73,0,665,669,15,1,1.0,7808,36.8,23,1,0,5160
27585,0,14.0,11,28.5,0,700,704,22,0,0.0,21258,58.7,28,0,0,4650
27586,0,230.0,2,0.22,2,710,714,11,0,0.0,12156,46.1,39,1,0,6030
27587,0,810.0,24,18.96,0,755,759,12,0,0.0,2248,12.4,34,1,0,8940
27588,4,616.0,0,21.21,0,670,674,5,1,1.0,6797,55.3,11,0,0,11970
27589,0,347.0,14,27.89,0,760,764,12,0,0.0,12923,26.2,25,0,0,5190
27590,0,582.0,14,13.34,0,665,669,9,0,0.0,4381,63.5,25,0,0,9900
27591,4,3.0,0,12.72,0,690,694,10,0,0.0,12675,65.3,52,0,0,5670
27592,4,335.0,8,23.87,0,695,699,16,0,0.0,34342,62.3,25,0,0,4080
27593,2,83.0,15,25.66,0,710,714,10,0,0.0,9687,91.4,22,0,0,5160
27594,4,225.0,18,9.53,0,760,764,12,0,0.0,13177,21.9,18,0,0,3690
27595,0,176.0,3,17.69,1,675,679,6,1,0.0,7321,59.0,11,0,0,3390
27596,0,306.0,26,9.94,0,705,709,6,0,0.0,15023,52.0,7,0,0,2250
27597,0,136.0,8,13.11,0,755,759,9,0,0.0,12352,17.4,16,0,0,3720
27598,0,53.0,19,28.02,0,715,719,13,0,0.0,48857,53.0,31,0,0,5700
27599,4,566.0,30,18.93,0,665,669,17,0,0.0,8360,62.4,30,0,0,3450
27600,0,79.0,2,25.08,1,675,679,8,1,1.0,2006,39.0,11,0,0,4110
27601,4,104.0,23,10.48,0,700,704,8,0,0.0,2309,51.3,9,0,0,1860
27602,2,196.0,14,13.02,0,790,794,14,0,0.0,7545,15.2,25,0,0,5580
27603,0,31.0,2,8.19,0,725,729,10,0,0.0,62987,42.1,15,0,0,4350
27604,4,492.0,36,15.11,4,675,679,16,0,0.0,6310,26.1,27,0,0,6450
27605,0,194.0,38,12.93,0,670,674,10,1,1.0,7169,61.3,15,1,0,4110
27606,0,167.0,8,12.43,0,685,689,8,0,0.0,42170,97.8,22,1,0,5490
27607,4,500.0,27,7.74,0,760,764,8,0,0.0,50281,26.5,18,0,0,13230
27608,4,307.0,14,17.37,1,700,704,10,0,0.0,21916,56.1,17,0,0,5580
27609,2,75.0,33,21.04,0,690,694,16,0,0.0,13431,32.8,26,0,0,7350
27610,6,165.0,17,8.08,0,770,774,14,0,0.0,15166,22.1,30,0,0,7470
27611,0,149.0,22,20.28,1,660,664,20,0,0.0,24451,66.4,45,1,0,6360
27612,0,254.0,33,27.17,0,705,709,14,0,0.0,31293,64.5,37,0,0,6990
27613,8,411.0,11,17.74,0,725,729,16,0,0.0,52650,30.2,41,0,0,6210
27614,0,174.0,7,18.26,0,670,674,8,0,0.0,9437,49.4,12,1,0,2010
27615,0,10.0,8,34.57,0,740,744,11,0,0.0,8411,45.2,27,1,0,4800
27616,0,451.0,36,10.78,2,665,669,16,0,0.0,37941,39.9,38,0,0,4680
27617,2,369.0,21,22.14,2,680,684,11,0,0.0,12604,81.5,29,1,0,8700
27618,4,227.0,35,15.64,0,685,689,11,0,0.0,40117,95.5,20,0,0,12900
27619,9,456.0,21,31.91,2,670,674,12,0,0.0,6299,55.3,21,0,0,4530
27620,4,221.0,8,14.83,1,695,699,16,0,0.0,21880,40.2,42,0,0,6720
27621,0,337.0,14,16.71,0,705,709,10,0,0.0,10483,91.2,42,1,0,6510
27622,0,222.0,12,16.51,1,710,714,13,0,0.0,21270,92.1,25,0,1,8100
27623,0,137.0,32,7.13,0,665,669,9,1,1.0,16737,43.4,31,1,0,9690
27624,0,215.0,8,12.08,0,665,669,9,0,0.0,6409,36.4,11,0,0,1920
27625,5,245.0,26,1.83,0,710,714,5,0,0.0,658,2.0,10,1,0,4050
27626,0,66.0,14,16.42,1,660,664,8,1,0.0,45774,93.6,24,0,0,11400
27627,4,54.0,28,28.15,0,770,774,8,0,0.0,2939,18.3,14,0,0,2910
27628,0,167.0,8,22.97,0,700,704,15,0,0.0,20195,46.4,25,1,0,5940
27629,0,844.0,42,5.98,0,665,669,13,1,1.0,3306,36.3,46,1,0,13710
27630,0,28.0,12,23.27,0,660,664,15,1,1.0,8588,44.7,40,1,0,6120
27631,4,238.0,22,10.47,0,690,694,14,1,1.0,7242,12.5,35,0,0,4530
27632,0,48.0,10,6.07,2,705,709,7,0,0.0,3061,45.7,11,1,0,4530
27633,4,406.0,8,9.94,0,660,664,6,0,0.0,2677,92.3,23,1,0,7410
27634,0,31.0,2,26.4,0,710,714,16,0,0.0,19616,75.4,28,1,0,3960
27635,4,141.0,13,7.84,0,675,679,4,0,0.0,9511,71.0,4,0,0,1590
27636,0,120.0,21,34.53,1,675,679,16,0,0.0,50503,99.6,28,1,0,5610
27637,0,48.0,10,11.12,1,675,679,11,0,0.0,12336,46.0,22,1,0,5910
27638,0,112.0,23,19.8,0,680,684,15,0,0.0,9306,49.5,29,0,0,4050
27639,2,107.0,30,5.58,1,720,724,14,0,0.0,15169,36.1,27,1,0,3420
27640,0,235.0,8,24.72,0,715,719,10,0,0.0,18514,59.9,18,0,0,3600
27641,4,79.0,2,9.75,0,745,749,16,0,0.0,24752,30.9,34,0,0,8100
27642,2,56.0,8,6.74,0,740,744,11,0,0.0,10003,20.8,21,1,0,5880
27643,0,277.0,8,8.53,1,680,684,9,1,1.0,18104,37.9,28,0,0,4530
27644,4,264.0,30,10.2,0,660,664,14,1,0.0,30042,60.1,22,0,0,5880
27645,0,14.0,11,10.83,0,660,664,11,0,0.0,4402,39.0,22,0,0,7680
27646,0,176.0,3,28.36,1,700,704,22,0,0.0,11118,23.2,45,0,0,6990
27647,0,190.0,17,12.76,0,685,689,9,1,1.0,5203,71.3,27,0,0,7530
27648,0,364.0,23,30.92,1,710,714,15,0,0.0,4842,18.3,25,0,0,5790
27649,0,195.0,38,14.46,0,670,674,8,0,0.0,16229,80.3,19,0,0,7410
27650,5,327.0,14,16.96,0,745,749,16,0,0.0,34966,35.9,31,0,0,11700
27651,4,371.0,7,10.85,0,710,714,21,0,0.0,23187,45.0,29,1,0,2130
27652,0,188.0,23,23.47,0,665,669,23,1,0.0,13068,20.9,29,0,0,2550
27653,0,167.0,8,22.51,0,695,699,13,0,0.0,24782,77.9,23,1,0,4890
27654,0,355.0,18,28.34,0,685,689,11,0,0.0,16339,60.5,19,1,0,2100
27655,4,38.0,21,9.07,0,695,699,17,0,0.0,61496,30.5,27,1,0,6540
27656,2,36.0,13,31.95,0,670,674,30,1,1.0,19197,39.9,74,0,0,5670
27657,0,194.0,38,8.37,0,660,664,9,1,1.0,6444,36.2,27,1,0,5850
27658,9,115.0,8,19.24,0,710,714,8,0,0.0,997,10.8,27,0,0,4950
27659,0,49.0,12,22.52,1,700,704,9,0,0.0,30864,71.8,34,1,0,4560
27660,4,202.0,27,14.94,1,680,684,13,1,1.0,6427,41.0,23,1,0,7350
27661,0,14.0,11,14.47,0,680,684,17,1,0.0,16607,56.5,28,1,0,4320
27662,0,58.0,17,16.47,0,700,704,7,0,0.0,22860,84.0,27,1,0,7140
27663,2,141.0,13,14.26,0,680,684,18,0,0.0,6677,54.3,46,0,0,7500
27664,4,878.0,43,27.01,0,665,669,21,0,0.0,17307,75.6,38,1,0,4980
27665,1,89.0,3,9.69,0,675,679,14,1,1.0,14460,61.5,29,1,0,6030
27666,0,195.0,38,4.23,0,720,724,12,0,0.0,4391,11.1,28,1,0,5670
27667,0,478.0,37,22.61,0,660,664,14,0,0.0,24482,70.0,38,0,0,7500
27668,0,112.0,23,6.45,0,675,679,4,0,0.0,3416,46.8,8,1,0,5250
27669,0,491.0,30,22.48,0,790,794,19,0,0.0,9464,8.4,41,0,0,10440
27670,0,140.0,8,29.67,0,670,674,25,0,0.0,24259,74.2,32,0,0,11700
27671,0,466.0,36,27.6,0,730,734,27,0,0.0,18807,27.4,42,1,0,5610
27672,0,116.0,14,23.36,0,735,739,11,0,0.0,26438,53.0,29,1,0,8070
27673,2,209.0,21,17.88,0,700,704,12,0,0.0,9365,63.7,14,1,0,3180
27674,4,582.0,14,18.03,0,800,804,11,0,0.0,4942,16.8,15,0,0,5010
27675,4,273.0,8,5.55,1,725,729,10,0,0.0,3516,17.3,25,1,0,5370
27676,2,498.0,32,6.15,0,710,714,6,0,0.0,12844,98.8,12,0,0,5430
27677,4,80.0,21,20.32,0,685,689,11,0,0.0,17345,59.2,17,0,0,7290
27678,0,264.0,30,8.98,0,740,744,12,0,0.0,32504,48.3,39,1,0,6960
27679,0,161.0,14,16.81,0,660,664,10,0,0.0,15716,58.4,21,1,0,7590
27680,0,537.0,19,18.96,0,660,664,8,0,0.0,5901,45.0,26,0,0,5880
27681,4,120.0,21,13.7,0,745,749,11,0,0.0,47604,50.5,17,0,0,6630
27682,0,116.0,14,8.58,0,695,699,18,0,0.0,7473,50.8,23,1,0,5970
27683,0,764.0,47,13.37,0,695,699,5,0,0.0,10155,64.3,11,0,0,2310
27684,4,444.0,3,14.86,0,665,669,15,0,0.0,22649,82.1,27,0,0,3960
27685,0,107.0,30,24.4,0,685,689,12,0,0.0,6915,28.9,14,1,0,1230
27686,4,549.0,8,11.62,0,705,709,9,0,0.0,11880,55.8,10,1,0,8940
27687,0,512.0,21,12.29,0,755,759,10,0,0.0,9770,21.0,13,1,0,2880
27688,5,260.0,21,8.53,0,810,814,9,0,0.0,546,2.5,20,1,0,8010
27689,0,471.0,42,36.0,0,690,694,8,0,0.0,10165,54.9,21,1,0,4470
27690,5,497.0,8,14.88,0,675,679,18,0,0.0,14050,52.6,19,0,0,3210
27691,0,111.0,8,19.18,0,695,699,7,0,0.0,48769,96.8,30,0,0,4770
27692,0,203.0,30,18.94,0,755,759,10,0,0.0,21236,48.3,22,1,0,8670
27693,0,235.0,8,29.58,0,700,704,9,0,0.0,9859,45.0,9,0,0,1230
27694,0,522.0,34,7.66,0,700,704,5,0,0.0,7914,85.1,12,0,0,2910
27695,2,627.0,43,8.54,0,790,794,8,0,0.0,585,2.1,27,1,0,3360
27696,0,185.0,3,48.21,0,675,679,14,0,0.0,15682,51.2,25,0,1,5010
27697,2,145.0,8,14.07,0,680,684,6,0,0.0,79856,62.4,17,1,0,7020
27698,0,398.0,2,34.53,0,680,684,15,0,0.0,4939,33.1,48,0,0,3990
27699,0,86.0,35,4.37,0,710,714,10,0,0.0,4877,65.0,19,1,0,6390
27700,1,121.0,14,10.66,0,685,689,5,0,0.0,6794,79.9,12,0,0,3480
27701,0,277.0,8,22.47,0,710,714,17,0,0.0,23294,79.8,43,0,0,5700
27702,0,230.0,2,13.29,0,740,744,7,0,0.0,11434,24.5,15,0,0,6330
27703,2,146.0,23,28.35,1,665,669,9,0,0.0,6671,98.1,49,1,0,12090
27704,0,17.0,13,12.24,0,745,749,11,0,0.0,18794,55.6,18,1,0,8190
27705,4,25.0,13,4.0,0,720,724,10,0,0.0,8117,34.5,17,1,0,2550
27706,1,25.0,13,1.8,0,720,724,8,0,0.0,1772,9.7,8,1,0,1620
27707,5,131.0,6,24.36,0,800,804,14,0,0.0,4140,9.6,34,0,0,5730
27708,0,267.0,27,11.85,0,720,724,8,0,0.0,15087,68.6,34,0,0,7650
27709,4,74.0,30,8.52,1,750,754,19,0,0.0,6432,6.0,37,1,0,4950
27710,4,225.0,18,10.72,0,665,669,7,0,0.0,10692,81.0,7,1,0,1500
27711,10,145.0,8,0.71,0,805,809,18,0,0.0,669,0.7,26,1,0,12570
27712,4,449.0,43,30.39,0,690,694,16,0,0.0,7816,36.2,24,1,0,6990
27713,0,783.0,34,25.5,0,745,749,15,0,0.0,4898,18.3,41,0,0,5400
27714,2,260.0,21,28.28,0,675,679,18,0,0.0,17515,37.0,24,0,0,3480
27715,5,51.0,13,26.95,0,725,729,15,0,0.0,3817,16.7,22,1,0,4890
27716,0,129.0,30,6.55,0,710,714,20,0,0.0,53320,38.9,60,1,0,7320
27717,4,177.0,26,5.6,0,665,669,5,0,0.0,8380,63.5,8,0,0,3540
27718,0,409.0,11,18.49,2,660,664,23,0,0.0,11248,47.3,44,1,0,5880
27719,0,238.0,22,17.19,0,725,729,12,1,1.0,4797,29.8,16,1,0,10740
27720,0,699.0,0,21.99,0,740,744,12,0,0.0,10130,41.5,44,1,0,4590
27721,4,141.0,13,23.14,0,665,669,8,0,0.0,7485,47.7,12,1,0,1470
27722,0,290.0,18,20.16,0,725,729,10,0,0.0,12678,59.5,20,0,0,4830
27723,2,109.0,21,13.27,0,670,674,8,0,0.0,7164,90.7,13,0,0,4020
27724,6,34.0,18,22.54,0,715,719,15,0,0.0,42179,56.9,24,1,0,3030
27725,0,196.0,14,25.03,0,670,674,16,1,0.0,20259,59.1,26,1,0,7260
27726,0,232.0,13,19.23,0,705,709,15,1,0.0,13244,69.0,42,0,0,5730
27727,4,275.0,8,21.17,0,710,714,7,1,1.0,12300,32.8,17,0,0,5400
27728,0,5.0,4,8.97,0,665,669,5,0,0.0,678,19.4,13,0,0,2220
27729,0,43.0,19,31.3,2,710,714,16,0,0.0,22756,44.4,25,0,0,12240
27730,0,527.0,22,12.06,0,685,689,7,0,0.0,5219,56.1,9,1,0,1770
27731,0,271.0,35,16.45,1,680,684,5,0,0.0,62613,79.3,20,1,0,9120
27732,0,630.0,0,33.98,1,665,669,13,0,0.0,14391,54.5,33,0,0,5790
27733,0,177.0,26,19.76,0,665,669,5,0,0.0,7241,85.2,16,0,0,4320
27734,4,91.0,7,7.56,0,720,724,5,0,0.0,5798,39.3,18,0,0,3060
27735,0,495.0,14,34.59,0,720,724,18,0,0.0,53286,35.4,35,1,0,6180
27736,3,297.0,18,19.08,0,660,664,17,0,0.0,8705,79.9,37,0,0,6150
27737,4,524.0,20,2.53,0,815,819,9,0,0.0,9964,15.7,29,0,0,10590
27738,4,215.0,8,7.29,0,685,689,10,0,0.0,13421,72.5,15,0,1,7140
27739,0,570.0,43,22.21,0,665,669,11,0,0.0,16088,87.0,19,1,0,4470
27740,2,245.0,26,11.39,0,705,709,10,0,0.0,491,1.9,38,1,0,2850
27741,0,124.0,13,12.22,0,670,674,11,0,0.0,8007,23.3,13,0,0,4200
27742,5,204.0,24,10.05,0,690,694,5,0,0.0,1723,40.1,30,1,0,4890
27743,0,19.0,14,15.1,0,675,679,5,0,0.0,3345,24.4,7,0,0,2820
27744,4,121.0,14,3.82,0,660,664,6,0,0.0,6236,43.6,12,1,0,4560
27745,0,54.0,28,23.7,0,690,694,15,0,0.0,37927,71.3,29,0,0,5940
27746,0,826.0,24,20.69,0,670,674,16,0,0.0,11518,68.2,39,1,0,4920
27747,0,806.0,2,20.16,0,695,699,8,0,0.0,12248,79.5,13,1,0,3210
27748,6,137.0,32,6.0,0,675,679,6,0,0.0,65776,35.3,16,0,0,5100
27749,4,31.0,2,8.38,0,715,719,15,0,0.0,19512,47.0,33,0,0,5070
27750,0,5.0,4,13.74,0,685,689,7,0,0.0,13954,93.0,7,0,0,3540
27751,8,480.0,8,17.83,0,700,704,11,0,0.0,12342,56.1,22,0,0,7020
27752,0,8.0,6,7.11,0,710,714,5,0,0.0,10111,67.4,19,0,0,5880
27753,0,161.0,14,15.63,0,695,699,15,0,0.0,14272,40.3,38,0,0,4380
27754,4,185.0,3,12.98,0,705,709,6,1,0.0,22529,98.0,19,0,0,5730
27755,0,445.0,32,20.35,0,680,684,16,0,0.0,13164,36.6,38,0,0,3690
27756,4,38.0,21,17.21,0,690,694,17,2,2.0,45207,44.5,35,1,0,5670
27757,0,4.0,3,17.82,0,680,684,13,3,0.0,20549,60.1,28,0,0,5730
27758,0,31.0,2,11.81,0,725,729,17,0,0.0,9515,21.1,20,0,0,3690
27759,0,4.0,3,26.97,0,690,694,14,1,1.0,18756,79.8,32,0,0,6270
27760,2,138.0,0,15.71,1,660,664,11,0,0.0,6361,53.0,26,0,0,3900
27761,4,235.0,8,19.02,0,670,674,10,0,0.0,5002,89.3,12,0,0,3150
27762,0,162.0,2,34.08,0,675,679,6,1,1.0,5824,50.0,26,0,0,16590
27763,0,240.0,21,14.38,0,685,689,7,0,0.0,1836,25.5,8,1,0,7170
27764,0,95.0,13,33.08,0,710,714,6,0,0.0,6670,68.8,9,0,0,2820
27765,5,48.0,10,7.68,0,705,709,6,0,0.0,1698,23.9,8,1,0,1320
27766,4,446.0,36,16.71,0,700,704,12,0,0.0,28234,62.3,30,0,0,7740
27767,4,29.0,19,18.78,0,780,784,19,0,0.0,5021,8.3,33,1,0,5670
27768,0,416.0,19,16.06,0,790,794,22,0,0.0,2833,9.9,38,0,0,5910
27769,5,654.0,18,8.68,0,730,734,6,0,0.0,1768,14.5,12,1,0,3870
27770,2,136.0,8,14.35,1,755,759,13,0,0.0,4290,16.6,27,1,0,9060
27771,4,172.0,13,27.14,0,720,724,18,0,0.0,36495,54.8,40,1,0,12750
27772,4,176.0,3,9.67,0,680,684,17,0,0.0,4631,49.3,19,1,0,1620
27773,4,57.0,9,7.75,0,735,739,9,0,0.0,22371,53.6,26,1,0,6660
27774,0,340.0,14,22.44,0,780,784,15,0,0.0,13520,15.8,34,0,0,5640
27775,4,121.0,14,14.33,2,670,674,10,0,0.0,14328,63.4,22,1,0,13320
27776,4,143.0,8,13.9,0,700,704,9,0,0.0,27314,83.3,14,1,0,1830
27777,4,29.0,19,17.93,3,710,714,12,0,0.0,10728,22.7,24,0,0,4260
27778,0,162.0,2,13.1,1,685,689,15,0,0.0,32682,91.0,21,1,0,5490
27779,0,103.0,36,16.68,0,670,674,4,0,0.0,657,41.1,19,1,0,9360
27780,0,185.0,3,9.8,0,790,794,17,0,0.0,21227,14.5,30,0,0,5520
