id,loanAmnt,term,interestRate,installment,grade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,y
28580,14000,5,14.08,326.34,3,2477.0,0.0,1,35000.0,2,0
28581,8000,3,15.04,277.48,3,66599.0,0.0,1,55000.0,1,0
28582,35000,3,9.17,1115.77,2,6200.0,1.0,1,220000.0,2,0
28583,35000,3,17.57,1257.8,4,54.0,0.0,0,96000.0,2,0
28584,16000,3,8.9,508.06,1,1297.0,6.0,0,130000.0,2,0
28585,32500,3,9.99,911.42,2,226543.0,6.0,1,65000.0,2,0
28586,3000,3,14.99,103.99,3,2309.0,8.0,0,60000.0,2,0
28587,12000,3,7.62,373.94,1,410.0,8.0,0,62000.0,0,0
28588,5000,3,8.38,157.56,2,54.0,0.0,2,40000.0,1,0
28589,24000,5,21.98,662.59,5,298048.0,10.0,0,60000.0,2,0
28590,13600,5,17.58,342.26,4,222888.0,10.0,0,81060.0,0,0
28591,30000,3,17.99,1084.43,4,614.0,10.0,1,210000.0,2,0
28592,25000,3,12.99,842.23,3,41260.0,9.0,0,160000.0,1,0
28593,11000,3,10.99,360.08,2,151.0,2.0,1,69000.0,1,0
28594,3000,3,12.79,100.78,3,355.0,3.0,1,47000.0,2,0
28595,4500,3,14.33,154.53,3,331961.0,10.0,1,39264.0,0,0
28596,35000,3,9.17,1115.77,2,7838.0,2.0,0,225000.0,2,0
28597,3500,3,10.78,114.23,2,164859.0,3.0,2,31500.0,2,0
28598,3000,3,11.99,99.63,2,140635.0,10.0,0,55000.0,1,0
28599,6000,3,7.14,185.65,1,237936.0,4.0,2,27000.0,1,0
28600,24000,3,7.89,750.86,1,130255.0,6.0,1,89000.0,2,0
28601,16000,3,8.9,508.06,1,348785.0,10.0,0,45000.0,0,0
28602,10000,5,10.99,217.38,2,41927.0,9.0,1,29000.0,0,0
28603,30500,3,13.33,1032.53,3,427.0,10.0,0,73000.0,2,0
28604,15000,3,8.18,471.3,2,38.0,9.0,0,63500.0,2,0
28605,25000,3,13.99,854.32,3,82369.0,8.0,1,60000.0,1,0
28606,11000,3,10.36,356.81,2,236430.0,5.0,1,42000.0,0,0
28607,2300,5,16.29,56.29,3,345635.0,0.0,1,35000.0,2,0
28608,35000,3,10.15,1131.82,2,137784.0,3.0,1,500000.0,1,0
28609,24000,5,15.31,574.88,3,296062.0,3.0,2,67000.0,2,0
28610,4800,3,8.9,152.42,1,1726.0,1.0,0,120000.0,0,0
28611,9750,3,13.99,333.19,3,346986.0,10.0,0,45000.0,1,1
28612,20000,3,9.93,644.69,2,5957.0,0.0,1,55000.0,2,0
28613,8325,3,18.49,303.02,4,54.0,6.0,1,25000.0,1,0
28614,10000,3,12.99,336.9,3,32.0,3.0,1,50000.0,1,0
28615,6400,3,8.24,201.27,2,808.0,0.0,1,60000.0,1,0
28616,16750,5,15.61,403.87,3,263916.0,2.0,1,48000.0,1,1
28617,6075,3,21.0,228.88,5,218825.0,6.0,1,25000.0,0,1
28618,6025,3,11.49,198.66,2,368852.0,3.0,1,65000.0,2,0
28619,8000,3,18.25,290.23,4,279105.0,3.0,1,33000.0,0,0
28620,8000,3,7.89,250.29,1,79557.0,3.0,0,41000.0,1,0
28621,12000,3,9.75,385.8,2,111955.0,10.0,0,230000.0,0,0
28622,5000,3,11.39,164.62,2,3165.0,7.0,0,114000.0,1,0
28623,24000,5,13.66,554.22,3,174605.0,3.0,0,85000.0,2,0
28624,10000,3,9.99,322.63,2,6757.0,5.0,0,120000.0,0,1
28625,18200,3,14.47,626.2,3,137784.0,1.0,1,650000.0,0,0
28626,7200,3,16.29,254.17,4,54.0,0.0,2,25000.0,2,1
28627,20000,3,15.31,696.35,3,8252.0,5.0,2,66000.0,2,0
28628,4000,3,15.05,138.76,3,10159.0,10.0,0,105800.0,0,0
28629,15000,5,11.55,330.27,2,215576.0,4.0,0,45000.0,1,0
28630,10000,3,17.27,357.88,3,219087.0,10.0,1,165000.0,0,0
28631,7000,3,13.49,237.52,3,142963.0,8.0,0,65000.0,1,0
28632,8000,3,8.99,254.37,2,63511.0,6.0,0,55000.0,2,1
28633,15000,3,9.99,483.94,2,262667.0,10.0,1,94000.0,2,1
28634,3000,3,13.67,102.06,3,134509.0,10.0,0,38000.0,1,0
28635,24000,3,9.17,765.1,2,92646.0,2.0,1,63000.0,1,0
28636,7000,3,9.16,223.12,2,92980.0,10.0,2,92000.0,0,0
28637,5000,3,24.84,198.38,5,67.0,3.0,0,63113.0,2,0
28638,26000,3,8.9,825.59,1,1.0,4.0,1,90000.0,2,0
28639,12000,3,13.35,406.36,3,198662.0,10.0,1,90000.0,1,0
28640,20000,3,13.98,683.36,3,80.0,10.0,0,95000.0,1,1
28641,7000,3,5.32,210.81,1,161.0,10.0,0,76000.0,1,0
28642,5000,3,6.49,153.23,1,185409.0,3.0,1,62000.0,2,0
28643,7500,3,7.39,232.92,1,163873.0,9.0,0,95000.0,2,1
28644,16000,3,8.59,505.75,1,97.0,1.0,0,40000.0,2,0
28645,4200,3,15.8,147.25,3,312216.0,10.0,1,50000.0,0,0
28646,3500,3,5.42,105.56,1,229783.0,6.0,1,39336.0,0,0
28647,21000,3,7.99,657.97,1,598.0,7.0,0,70000.0,0,0
28648,19000,3,14.49,653.91,3,357562.0,3.0,1,63000.0,2,1
28649,25000,3,15.61,874.12,3,32.0,2.0,1,65000.0,1,1
28650,8000,3,11.44,263.58,2,45785.0,5.0,1,53440.68,1,0
28651,20000,5,10.99,434.75,2,37634.0,5.0,0,160000.0,2,0
28652,3200,3,11.53,105.57,2,3023.0,4.0,1,40000.0,0,0
28653,15000,3,6.49,459.67,1,7177.0,8.0,1,115000.0,0,0
28654,10000,3,20.75,375.47,5,1065.0,5.0,2,46000.0,1,1
28655,10000,3,14.49,344.17,3,180296.0,1.0,1,70000.0,0,0
28656,15000,3,15.31,522.26,3,335766.0,3.0,2,85000.0,0,0
28657,14000,5,11.49,307.83,2,226619.0,5.0,0,56000.0,0,0
28658,27500,3,14.09,941.09,2,323951.0,8.0,0,195000.0,2,0
28659,8000,3,5.31,240.89,1,70150.0,10.0,1,95000.0,0,0
28660,6000,3,5.32,180.69,1,176.0,10.0,0,85000.0,1,0
28661,10000,3,5.32,301.15,1,385.0,10.0,0,91485.0,0,0
28662,8000,3,7.39,248.45,1,35453.0,1.0,1,72000.0,0,0
28663,6000,3,11.99,199.26,3,1.0,10.0,1,85000.0,2,0
28664,19200,3,7.9,600.78,1,46425.0,6.0,0,185000.0,1,0
28665,16000,3,7.9,500.65,1,199.0,10.0,0,70000.0,0,0
28666,6000,3,11.47,197.78,2,49.0,10.0,1,61000.0,1,1
28667,5125,3,18.55,186.7,4,219371.0,7.0,0,62500.0,0,1
28668,10200,3,12.69,342.16,3,2617.0,8.0,1,100000.0,0,0
28669,12500,3,10.42,405.81,2,50.0,10.0,0,55000.0,0,0
28670,25000,5,18.17,637.15,6,226451.0,10.0,0,110000.0,2,0
28671,15000,3,6.03,456.54,1,32.0,10.0,1,66300.0,0,0
28672,40000,3,7.59,1245.91,1,95.0,10.0,2,130000.0,2,0
28673,14775,3,9.99,476.68,2,7094.0,10.0,0,45500.0,0,0
28674,10000,3,6.49,306.45,1,616.0,10.0,0,78476.0,0,0
28675,7500,3,18.2,271.9,5,10786.0,10.0,2,25000.0,2,1
28676,10000,3,9.49,320.29,2,73296.0,0.0,1,39000.0,1,0
28677,6025,3,14.08,206.16,3,666.0,2.0,1,55000.0,1,0
28678,27600,3,22.45,1060.5,5,160971.0,10.0,0,60000.0,2,0
28679,32000,5,12.88,726.14,3,695.0,10.0,2,118000.0,1,0
28680,10925,5,21.97,301.56,5,303.0,10.0,1,32200.0,1,0
28681,6000,3,8.24,188.69,2,1790.0,5.0,1,65000.0,1,0
28682,7000,3,14.65,241.46,3,279.0,3.0,1,40000.0,1,0
28683,16800,5,13.11,383.2,2,226240.0,9.0,0,70000.0,1,1
28684,6000,3,5.32,180.69,1,151.0,8.0,0,70000.0,1,0
28685,15000,3,14.47,516.1,3,723.0,10.0,1,65000.0,2,0
28686,24000,3,5.32,722.76,1,7215.0,10.0,0,96500.0,2,0
28687,17875,5,16.99,444.15,4,90697.0,7.0,0,46775.0,1,0
28688,15200,3,10.75,495.84,2,151815.0,10.0,0,130000.0,1,0
28689,4000,3,7.97,125.3,1,124314.0,10.0,0,89000.0,0,0
28690,18500,3,12.99,623.25,2,62499.0,10.0,2,88700.0,1,0
28691,10000,3,9.44,320.05,2,139579.0,10.0,1,63000.0,1,0
28692,8000,3,8.18,251.36,2,19.0,1.0,1,75000.0,1,0
28693,24000,5,13.11,547.43,2,308800.0,0.0,1,110000.0,2,1
28694,17050,3,17.27,610.18,3,282315.0,10.0,0,62000.0,0,1
28695,7700,3,14.99,266.89,3,147438.0,1.0,1,25440.0,1,0
28696,10500,3,5.79,318.44,1,236209.0,0.0,0,55000.0,1,0
28697,10000,3,9.16,318.75,2,148.0,1.0,0,80000.0,1,1
28698,16000,3,10.99,523.75,2,80097.0,5.0,1,100000.0,0,0
28699,17600,5,14.99,418.62,3,22086.0,10.0,1,40000.0,0,0
28700,25000,3,10.99,818.35,2,1105.0,10.0,0,84864.0,1,0
28701,24250,3,19.41,553.88,6,239795.0,1.0,2,300000.0,2,0
28702,12000,5,17.57,301.93,4,70471.0,8.0,1,43000.0,2,0
28703,8000,3,11.53,263.93,2,63982.0,10.0,1,34000.0,1,1
28704,29000,3,10.16,937.93,2,225193.0,6.0,0,89000.0,2,0
28705,12000,5,14.99,285.42,3,528.0,5.0,0,45000.0,0,0
28706,10000,3,11.99,332.1,2,1177.0,6.0,2,30000.0,1,0
28707,35000,5,20.89,944.71,6,351824.0,6.0,1,65000.0,2,0
28708,19200,3,6.49,588.38,1,34341.0,10.0,0,75000.0,0,1
28709,14000,5,19.47,366.8,4,594.0,1.0,0,100000.0,1,0
28710,10000,3,12.99,336.9,3,97.0,10.0,0,63500.0,0,1
28711,6000,3,5.32,180.69,1,6067.0,10.0,1,50000.0,0,0
28712,10200,3,18.75,372.61,4,329640.0,10.0,1,68000.0,0,0
28713,18000,3,9.49,576.51,2,695.0,0.0,0,165000.0,2,0
28714,14200,3,11.44,467.86,2,102577.0,7.0,0,75000.0,0,0
28715,12000,3,13.98,410.02,3,11026.0,10.0,1,30000.0,0,0
28716,10000,3,11.67,330.57,2,917.0,3.0,1,23589.0,1,0
28717,35000,3,9.99,1129.19,2,50071.0,3.0,0,200000.0,2,0
28718,12600,5,16.99,313.08,4,1190.0,10.0,0,42000.0,1,1
28719,3300,3,8.9,104.79,1,35009.0,0.0,1,19584.0,0,0
28720,12000,3,9.17,382.55,2,34286.0,8.0,1,58000.0,1,0
28721,10000,3,11.55,330.0,2,27281.0,10.0,0,65000.0,0,0
28722,14000,5,14.64,330.42,3,29.0,2.0,1,48500.0,1,0
28723,10000,3,14.65,344.95,3,50950.0,1.0,0,40000.0,2,1
28724,9000,3,11.67,297.52,2,66707.0,10.0,2,75000.0,1,0
28725,20000,3,15.61,699.3,4,54.0,0.0,1,50000.0,0,1
28726,12000,5,15.8,290.55,3,284953.0,7.0,1,46000.0,2,0
28727,12000,3,15.1,416.58,3,1656.0,10.0,1,66000.0,1,0
28728,10000,3,7.66,311.8,1,54.0,10.0,2,30000.0,2,0
28729,20000,5,7.39,399.72,1,3421.0,10.0,0,110000.0,0,1
28730,14400,3,7.35,446.94,1,57061.0,1.0,1,87000.0,1,0
28731,24000,3,6.89,739.85,1,12407.0,10.0,0,172000.0,0,0
28732,2800,3,14.99,97.05,3,29.0,0.0,1,75000.0,0,0
28733,8000,3,13.59,271.84,3,12698.0,10.0,2,48000.0,1,0
28734,32000,5,23.83,917.43,6,11970.0,10.0,0,89033.0,2,1
28735,16000,3,7.21,495.58,1,139040.0,10.0,0,60000.0,2,0
28736,14400,3,9.93,464.18,2,54.0,0.0,2,42000.0,0,0
28737,7200,3,16.2,253.85,3,80.0,10.0,1,53000.0,0,1
28738,22400,5,10.42,480.58,2,1821.0,10.0,1,100000.0,1,1
28739,21000,3,7.39,652.18,1,151395.0,8.0,0,60000.0,0,0
28740,16800,3,17.57,603.75,4,27948.0,8.0,0,70133.0,2,0
28741,14000,3,14.46,481.63,3,8415.0,5.0,1,37200.0,2,0
28742,21600,3,10.75,704.61,2,640.0,10.0,0,93000.0,1,0
28743,35000,3,10.42,1136.27,2,1391.0,7.0,0,403000.0,1,0
28744,17375,3,18.49,632.43,4,240956.0,2.0,0,128000.0,1,0
28745,12000,3,8.18,377.04,2,12486.0,10.0,0,69500.0,0,0
28746,20000,3,11.99,664.2,2,1271.0,10.0,0,117500.0,1,0
28747,15000,3,18.99,549.77,4,54.0,0.0,0,42000.0,2,0
28748,21000,3,6.97,648.14,1,38.0,10.0,0,73500.0,0,0
28749,16500,3,12.99,555.88,3,54.0,0.0,0,54000.0,2,0
28750,10000,5,28.72,315.72,6,3327.0,6.0,0,140000.0,2,0
28751,12000,3,13.35,406.36,3,180951.0,2.0,2,102500.0,1,1
28752,35000,3,8.49,1104.71,2,54410.0,10.0,0,250000.0,1,0
28753,20000,3,21.85,762.26,4,59305.0,0.0,0,57500.0,2,0
28754,9800,3,6.39,299.87,1,10180.0,1.0,1,25000.0,0,0
28755,13850,3,17.27,495.66,4,1544.0,10.0,0,35000.0,1,0
28756,12000,5,7.99,243.26,1,593.0,3.0,0,78000.0,0,0
28757,12000,3,6.49,367.74,1,151.0,8.0,0,72000.0,0,0
28758,3000,3,11.47,98.89,2,118.0,0.0,2,37000.0,1,0
28759,16000,3,7.97,501.17,1,9617.0,9.0,1,60000.0,2,0
28760,30000,3,18.55,1092.87,5,2364.0,8.0,0,70000.0,1,1
28761,16000,3,15.31,557.08,3,201519.0,7.0,1,52000.0,2,0
28762,16000,3,10.99,523.75,2,49.0,0.0,1,50000.0,1,1
28763,10000,3,12.29,333.53,3,64542.0,10.0,1,132000.0,1,0
28764,35000,3,13.98,1195.88,3,176557.0,10.0,0,130000.0,2,0
28765,5500,3,18.99,201.59,5,4352.0,10.0,0,81000.0,2,0
28766,16500,3,11.99,547.96,2,5708.0,9.0,1,43000.0,0,0
28767,4800,3,14.99,166.38,3,29401.0,7.0,2,30000.0,1,0
28768,5500,3,7.69,171.57,1,19.0,3.0,1,62600.0,0,0
28769,14000,5,14.03,325.98,3,54.0,0.0,0,0.0,0,1
28770,4125,3,18.49,150.15,4,293860.0,0.0,1,15000.0,0,0
28771,4725,3,7.9,147.85,1,330177.0,5.0,1,24960.0,1,0
28772,35000,3,17.14,1250.29,4,48.0,10.0,0,250000.0,1,0
28773,35000,3,13.67,1190.62,3,184.0,10.0,2,90000.0,2,0
28774,5350,3,23.13,207.46,6,133293.0,10.0,2,42500.0,1,0
28775,20000,3,5.32,602.3,1,803.0,10.0,1,110000.0,1,0
28776,10000,5,12.74,226.21,3,5570.0,4.0,0,40000.0,1,0
28777,10000,3,20.49,374.14,5,218743.0,8.0,1,100000.0,0,0
28778,10000,3,6.49,306.45,1,161.0,2.0,1,80000.0,0,0
28779,19350,3,17.57,695.39,4,2646.0,10.0,2,55000.0,0,0
28780,5625,3,17.57,202.15,4,731.0,2.0,1,41000.0,2,1
28781,10000,3,11.47,329.62,2,21906.0,4.0,1,85000.0,0,1
28782,19500,5,12.42,437.92,2,220426.0,10.0,1,76500.0,2,0
28783,12000,5,12.29,268.7,3,5244.0,10.0,0,50000.0,1,1
28784,3000,3,13.33,101.56,3,39958.0,5.0,1,38000.0,0,0
28785,27500,3,7.89,860.36,1,1321.0,0.0,1,64000.0,1,0
28786,9000,3,14.09,308.0,2,235305.0,10.0,1,53200.0,1,0
28787,15000,3,6.24,457.97,1,941.0,2.0,0,85000.0,0,0
28788,5000,3,7.21,154.87,1,140611.0,10.0,0,95000.0,0,0
28789,5000,3,10.42,162.33,2,1408.0,3.0,0,35000.0,1,0
28790,18000,5,19.99,476.79,4,353688.0,4.0,1,69000.0,2,1
28791,14000,3,13.99,478.42,3,161.0,10.0,1,94640.0,0,0
28792,15000,3,13.99,512.6,3,147484.0,9.0,0,75000.0,1,0
28793,15000,3,7.99,469.98,1,1070.0,9.0,0,53000.0,1,0
28794,10000,3,7.62,311.62,1,6817.0,4.0,2,35000.0,0,0
28795,25000,5,14.99,594.62,3,47770.0,10.0,1,100618.0,1,0
28796,20000,3,6.03,608.72,1,317339.0,10.0,0,574000.0,2,0
28797,5000,3,19.03,183.36,4,391.0,4.0,1,97000.0,0,0
28798,6325,3,26.24,255.65,5,99774.0,2.0,1,26000.0,1,0
28799,12300,3,7.89,384.82,1,50281.0,10.0,1,64800.0,1,0
28800,15000,3,9.99,483.94,2,2713.0,10.0,0,70000.0,1,0
28801,24000,3,6.89,739.85,1,79155.0,1.0,2,70000.0,1,0
28802,1000,3,14.65,34.5,3,563.0,5.0,1,35000.0,1,0
28803,15000,3,11.49,494.57,2,249848.0,5.0,0,51000.0,1,0
28804,7000,3,12.69,234.82,3,924.0,7.0,0,40000.0,1,0
28805,35000,5,13.67,808.42,3,126833.0,2.0,2,150000.0,2,0
28806,14500,5,15.99,352.54,3,254073.0,10.0,0,52000.0,1,0
28807,10000,3,10.99,327.34,2,266986.0,3.0,1,67275.0,1,0
28808,40000,5,10.42,858.18,2,5929.0,0.0,0,78000.0,2,1
28809,24000,3,6.71,737.88,1,110922.0,10.0,0,150000.0,1,0
28810,8000,3,14.98,277.25,3,1864.0,0.0,2,40800.0,1,1
28811,12000,3,15.61,419.58,4,199.0,4.0,0,70000.0,1,0
28812,16000,5,9.17,333.46,2,1917.0,10.0,0,40000.0,1,0
28813,6000,3,12.12,199.63,2,230157.0,1.0,1,37000.0,0,0
28814,18000,3,11.47,593.32,2,48.0,1.0,1,80000.0,0,0
28815,4000,3,9.32,127.79,1,245770.0,1.0,1,52800.0,0,0
28816,12000,3,14.65,413.94,3,45330.0,0.0,0,30000.0,0,0
28817,16000,3,6.03,486.97,1,5268.0,3.0,1,68000.0,0,0
28818,20000,3,11.67,661.14,2,32.0,10.0,0,125000.0,1,0
28819,17500,3,11.14,574.09,2,54.0,0.0,1,40000.0,2,0
28820,15000,3,8.24,471.71,2,857.0,10.0,0,90000.0,1,0
28821,13600,3,9.17,433.56,2,13530.0,8.0,1,157000.0,1,0
28822,8750,3,17.57,314.45,4,10901.0,0.0,1,21000.0,1,1
28823,1000,3,15.99,35.16,4,385.0,10.0,0,46000.0,2,0
28824,20000,3,13.99,683.46,3,48.0,6.0,0,84000.0,1,0
28825,21000,3,7.69,655.07,1,197277.0,3.0,1,88000.0,1,0
28826,8000,3,13.49,271.45,3,152.0,7.0,0,61700.0,2,1
28827,15000,3,6.97,462.96,1,2474.0,10.0,1,88000.0,1,0
28828,17900,3,19.19,657.87,5,54.0,0.0,2,60000.0,2,0
28829,26750,3,16.99,953.58,4,218.0,1.0,1,76000.0,2,0
28830,10000,3,14.64,344.9,3,204241.0,10.0,0,85000.0,0,0
28831,6000,3,8.94,190.63,1,242822.0,2.0,1,59785.01,0,0
28832,13500,5,12.42,303.18,2,221071.0,0.0,0,57840.0,1,0
28833,8000,3,11.39,263.39,2,10588.0,8.0,1,30336.0,0,0
28834,12000,5,15.61,289.34,4,29002.0,7.0,0,32000.0,1,1
28835,25000,3,6.49,766.12,1,10646.0,3.0,0,95000.0,1,0
28836,10000,3,12.99,336.9,2,4908.0,10.0,0,54000.0,1,0
28837,5000,3,11.53,164.96,2,10874.0,10.0,2,82000.0,1,0
28838,30000,3,11.49,989.14,2,19.0,10.0,0,160000.0,1,0
28839,6000,3,7.59,186.89,1,807.0,9.0,1,52000.0,2,0
28840,6000,3,12.79,201.56,3,11975.0,0.0,0,57500.0,1,0
28841,20000,5,13.67,461.96,3,54.0,0.0,1,46000.0,2,1
28842,8950,3,20.75,336.05,5,95.0,0.0,0,60000.0,2,1
28843,12000,3,13.99,410.08,3,71891.0,5.0,1,80000.0,0,0
28844,22800,3,18.25,827.14,4,17655.0,1.0,0,100000.0,2,0
28845,8000,3,12.99,269.52,2,188.0,10.0,0,80000.0,0,0
28846,10000,3,6.92,308.41,1,19.0,3.0,0,265000.0,0,0
28847,25000,5,12.85,566.91,2,211008.0,2.0,0,64000.0,2,0
28848,5500,3,8.9,174.65,1,54.0,0.0,1,20000.0,1,0
28849,24000,3,7.89,750.86,1,22370.0,4.0,1,100000.0,2,0
28850,14400,5,17.57,362.31,4,4098.0,7.0,1,52000.0,1,0
28851,12950,3,7.49,402.77,1,129351.0,10.0,0,80000.0,0,0
28852,6200,3,7.39,192.55,1,1784.0,10.0,2,47500.0,0,0
28853,12000,3,8.99,381.55,2,81079.0,4.0,0,120000.0,0,0
28854,21000,3,6.89,647.37,1,56.0,8.0,0,135000.0,1,1
28855,35000,5,21.48,956.35,5,224507.0,5.0,0,100000.0,2,0
28856,15650,5,25.8,466.72,7,2524.0,10.0,0,69520.0,2,0
28857,1200,3,14.48,41.3,3,11755.0,10.0,1,61000.0,2,0
28858,8000,3,12.99,269.52,3,158401.0,10.0,2,62000.0,0,0
28859,10000,3,14.46,344.02,3,7526.0,10.0,0,66000.0,2,0
28860,16000,3,10.07,516.81,2,54.0,0.0,0,43000.0,2,0
28861,18000,5,18.25,459.54,4,279885.0,10.0,0,53000.0,2,1
28862,2000,3,11.99,66.42,2,199.0,10.0,0,140000.0,1,0
28863,24000,3,9.99,774.3,2,25760.0,10.0,0,54000.0,0,0
28864,29200,3,5.32,879.36,1,15271.0,0.0,2,68000.0,0,0
28865,12600,5,22.74,353.33,5,184520.0,7.0,1,150000.0,0,1
28866,20475,5,19.89,541.21,5,307.0,10.0,0,64000.0,1,1
28867,12000,3,13.33,406.24,3,54.0,0.0,1,39000.0,2,1
28868,13200,3,13.59,448.53,3,141784.0,2.0,0,101000.0,2,0
28869,4800,3,13.99,164.03,3,54.0,0.0,1,62280.0,1,1
28870,7000,3,10.75,228.35,2,156793.0,5.0,1,23500.0,1,0
28871,24500,3,7.62,763.46,1,1199.0,10.0,0,300000.0,1,0
28872,16000,3,10.64,521.1,2,220557.0,10.0,2,60000.0,1,0
28873,7500,3,14.49,258.13,3,1205.0,9.0,1,60000.0,0,0
28874,5000,3,13.99,170.87,3,1843.0,3.0,1,35000.0,1,1
28875,10325,3,17.77,372.09,4,289895.0,3.0,1,42000.0,1,0
28876,24000,5,13.33,550.14,3,116.0,8.0,0,91000.0,2,1
28877,10000,3,10.99,327.34,2,205485.0,0.0,1,28000.0,1,0
28878,9000,3,6.89,277.45,1,8378.0,0.0,1,70000.0,0,0
28879,28600,3,28.99,1198.35,7,54.0,0.0,1,78534.0,2,1
28880,12900,5,17.86,326.6,4,71677.0,0.0,1,38000.0,1,0
28881,28000,5,21.74,769.2,6,228838.0,2.0,0,66900.0,2,1
28882,10000,3,14.99,346.61,3,132.0,1.0,1,50000.0,2,1
28883,21000,5,16.99,521.8,4,1039.0,10.0,0,96000.0,2,1
28884,10000,5,24.99,293.46,6,635.0,6.0,1,40016.0,2,1
28885,19500,3,16.29,688.36,4,21603.0,10.0,0,98000.0,0,0
28886,17600,3,10.99,576.12,2,14122.0,10.0,0,125000.0,1,0
28887,6000,3,11.49,197.83,2,40355.0,3.0,1,60000.0,2,0
28888,24000,3,8.19,754.18,1,9522.0,2.0,2,102000.0,2,0
28889,15000,3,11.55,495.0,2,269576.0,5.0,1,57403.0,0,0
28890,8000,3,11.49,263.78,2,227798.0,7.0,2,110000.0,0,0
28891,30000,5,11.44,658.88,2,166983.0,10.0,0,125000.0,2,0
28892,5000,3,7.49,155.51,1,9293.0,0.0,1,30000.0,1,0
28893,12300,3,16.99,438.47,4,2976.0,3.0,1,29328.0,2,1
28894,12400,3,8.9,393.74,1,303043.0,5.0,0,100000.0,0,0
28895,11000,3,15.99,386.68,3,548.0,1.0,1,34000.0,2,0
28896,8000,3,19.22,294.14,4,23677.0,3.0,0,50000.0,1,0
28897,15000,3,13.99,512.6,3,147.0,5.0,1,116000.0,1,0
28898,5000,3,13.99,170.87,3,161.0,2.0,1,120000.0,1,1
28899,17700,5,18.84,457.6,5,82069.0,6.0,1,49199.0,1,1
28900,12000,5,9.17,250.1,2,93801.0,10.0,2,69671.0,2,0
28901,5000,3,7.69,155.97,1,54.0,0.0,2,15000.0,2,0
28902,20000,5,16.78,494.69,3,233980.0,9.0,1,64452.5,2,0
28903,7800,3,11.47,257.11,2,32.0,3.0,1,34000.0,2,0
28904,6000,3,12.99,202.14,2,2692.0,4.0,1,32500.0,0,0
28905,16000,5,23.13,452.25,6,11435.0,10.0,1,59000.0,1,1
28906,6250,3,18.75,228.32,4,223208.0,10.0,0,72000.0,2,0
28907,19400,5,19.52,508.82,4,26924.0,10.0,1,73000.0,1,1
28908,14000,3,18.25,507.9,4,241760.0,1.0,2,59000.0,2,0
28909,2500,3,22.91,96.66,5,669.0,10.0,0,68000.0,0,0
28910,3000,3,10.38,97.34,2,239482.0,1.0,0,59450.0,0,0
28911,20500,3,6.03,623.93,1,4229.0,5.0,1,135000.0,2,0
28912,35000,5,15.31,838.36,3,134739.0,10.0,0,250000.0,2,0
28913,7300,3,11.22,239.76,2,270.0,6.0,1,39000.0,2,0
28914,8000,3,14.46,275.22,4,234985.0,0.0,0,36400.0,1,0
28915,17000,5,19.47,445.4,4,2731.0,2.0,1,65249.0,1,0
28916,11000,3,10.78,358.99,2,168909.0,2.0,2,40000.0,0,0
28917,16800,3,11.99,557.93,2,2815.0,0.0,0,40000.0,2,0
28918,7000,3,9.99,225.84,2,18035.0,0.0,1,62500.0,1,0
28919,4000,3,7.97,125.3,1,10639.0,5.0,0,86800.0,0,0
28920,4750,3,14.31,163.06,3,105021.0,7.0,1,58000.0,0,1
28921,23000,5,15.61,554.57,4,194994.0,9.0,1,95000.0,1,0
28922,8000,3,12.99,269.52,3,156512.0,8.0,1,66300.0,1,0
28923,30000,5,18.94,777.23,4,138772.0,1.0,1,60000.0,0,1
28924,9000,3,10.75,293.59,2,32.0,10.0,1,45000.0,0,0
28925,28000,3,11.99,929.87,2,259883.0,10.0,0,90000.0,2,0
28926,25000,5,27.49,770.73,6,362718.0,9.0,1,63411.0,2,1
28927,13075,3,10.99,428.0,2,717.0,10.0,1,99373.0,0,0
28928,13375,3,10.99,437.82,2,54.0,0.0,2,30418.0,2,0
28929,9000,3,7.89,281.58,1,666.0,10.0,1,36000.0,0,0
28930,10000,3,11.99,332.1,2,151.0,0.0,1,76800.0,0,0
28931,10500,3,6.97,324.07,1,135.0,1.0,0,53100.0,0,0
28932,16000,3,11.49,527.55,2,3334.0,8.0,0,60000.0,1,0
28933,10000,3,13.49,339.31,3,38.0,7.0,0,62000.0,1,0
28934,12000,3,8.67,379.76,2,95.0,2.0,1,92000.0,0,0
28935,20400,5,21.49,557.53,5,316476.0,10.0,0,77856.0,2,0
28936,10000,3,9.44,320.05,2,9252.0,0.0,0,80000.0,1,0
28937,15000,3,21.49,568.91,4,15694.0,10.0,1,91000.0,1,0
28938,4000,3,12.69,134.18,3,3642.0,1.0,2,35000.0,1,0
28939,5000,3,9.99,161.32,2,54.0,0.0,0,63000.0,2,0
28940,4000,3,12.29,133.42,3,1790.0,7.0,2,15000.0,1,0
28941,7000,3,13.33,236.98,3,54.0,0.0,0,53548.0,0,1
28942,5500,3,9.67,176.62,2,20829.0,10.0,0,40000.0,2,0
28943,19600,5,9.17,408.49,2,8403.0,0.0,1,60000.0,0,0
28944,35000,5,20.39,934.9,4,505.0,10.0,0,82000.0,0,0
28945,32000,5,19.19,833.45,5,1277.0,0.0,1,175000.0,2,1
28946,4000,3,12.29,133.42,3,97716.0,10.0,0,49380.0,0,0
28947,3000,3,7.49,93.31,1,52074.0,2.0,0,50000.0,0,0
28948,21000,5,21.49,573.93,4,66.0,4.0,1,68000.0,1,1
